Gene ID	Ensembl Gene ID	Gene Symbol	
3588	ENSG00000243646	IL10RB	
7850	ENSG00000115590	IL1R2	
3563	ENSG00000185291	IL3RA	
3454	ENSG00000142166	IFNAR1	
7132	ENSG00000067182	TNFRSF1A	
4615	ENSG00000172936	MYD88	
91	ENSG00000135503	ACVR1B	
1441	ENSG00000119535	CSF3R	
3690	ENSG00000259207	ITGB3	
5967	ENSG00000115386	REG1A	
2	ENSG00000175899	A2M	
1438	ENSG00000198223	CSF2RA	
10379	ENSG00000213928; ENSG00000285048	IRF9	
56034	ENSG00000145431	PDGFC	
10456	ENSG00000143575	HAX1	
578	ENSG00000030110	BAK1	
10148	ENSG00000105246	EBI3	
83729	ENSG00000139269	INHBE	
64109	ENSG00000205755	CRLF2	
7133	ENSG00000028137	TNFRSF1B	
929	ENSG00000170458	CD14	
5770	ENSG00000196396	PTPN1	
5771	ENSG00000175354	PTPN2	
8809	ENSG00000115604	IL18R1	
5196	ENSG00000163737	PF4	
10563	ENSG00000156234	CXCL13	
4055	ENSG00000111321	LTBR	
355	ENSG00000026103	FAS	
23765	ENSG00000177663	IL17RA	
3581	ENSG00000124334	IL9R	
10254	ENSG00000115145	STAM2	
6773	ENSG00000170581	STAT2	
3953	ENSG00000116678	LEPR	
867	ENSG00000110395	CBL	
3676	ENSG00000115232	ITGA4	
952	ENSG00000004468	CD38	
8651	ENSG00000185338	SOCS1	
94	ENSG00000139567	ACVRL1	
27242	ENSG00000146072	TNFRSF21	
23533	ENSG00000141506	PIK3R5	
2885	ENSG00000177885	GRB2	
1791	ENSG00000107447	DNTT	
3559	ENSG00000134460	IL2RA	
5781	ENSG00000179295	PTPN11	
3594	ENSG00000096996	IL12RB1	
1230	ENSG00000163823	CCR1	
1271	ENSG00000122756	CNTFR	
5320	ENSG00000188257	PLA2G2A	
4283	ENSG00000138755	CXCL9	
3574	ENSG00000104432	IL7	
6354	ENSG00000108688	CCL7	
4050	ENSG00000223448; ENSG00000204487; ENSG00000206437; ENSG00000236237; ENSG00000238114; ENSG00000231314; ENSG00000236925; ENSG00000227507	LTB	
55540	ENSG00000056736	IL17RB	
948	ENSG00000135218	CD36	
5437	ENSG00000163882	POLR2H	
5430	ENSG00000284832; ENSG00000181222	POLR2A	
5436	ENSG00000168002	POLR2G	
5434	ENSG00000099817	POLR2E	
5439	ENSG00000005075	POLR2J	
5435	ENSG00000100142	POLR2F	
5432	ENSG00000102978	POLR2C	
5440	ENSG00000147669	POLR2K	
2967	ENSG00000111358	GTF2H3	
5433	ENSG00000144231	POLR2D	
2071	ENSG00000163161	ERCC3	
1643	ENSG00000134574	DDB2	
9533	ENSG00000171453	POLR1C	
7508	ENSG00000154767	XPC	
5111	ENSG00000132646	PCNA	
5438	ENSG00000105258	POLR2I	
6827	ENSG00000213246	SUPT4H1	
10714	ENSG00000077514	POLD3	
84265	ENSG00000121851	POLR3GL	
10623	ENSG00000186141	POLR3C	
2959	ENSG00000137947	GTF2B	
51082	ENSG00000186184	POLR1D	
22916	ENSG00000114503	NCBP2	
7936	ENSG00000233801; ENSG00000206268; ENSG00000231044; ENSG00000206357; ENSG00000204356; ENSG00000229363	NELFE	
2962	ENSG00000125651	GTF2F1	
2073	ENSG00000134899	ERCC5	
3978	ENSG00000105486	LIG1	
2067	ENSG00000012061	ERCC1	
2072	ENSG00000175595	ERCC4	
57804	ENSG00000175482	POLD4	
25920	ENSG00000188986	NELFB	
5982	ENSG00000049541	RFC2	
8178	ENSG00000105656	ELL	
6881	ENSG00000166337	TAF10	
50484	ENSG00000048392	RRM2B	
6829	ENSG00000196235	SUPT5H	
6119	ENSG00000106399	RPA3	
10302	ENSG00000174446	SNAPC5	
6749	ENSG00000149136	SSRP1	
5983	ENSG00000133119	RFC3	
6118	ENSG00000117748	RPA2	
6924	ENSG00000011007	ELOA	
6883	ENSG00000120656	TAF12	
51497	ENSG00000101158	NELFCD	
6884	ENSG00000197780	TAF13	
6878	ENSG00000106290	TAF6	
6880	ENSG00000273841; ENSG00000276463	TAF9	
2958	ENSG00000140307	GTF2A2	
155382	ENSG00000176428	VPS37D	
4830	ENSG00000239672	NME1	
8731	ENSG00000101654	RNMT	
2068	ENSG00000104884	ERCC2	
56655	ENSG00000115350	POLE4	
79720	ENSG00000139722	VPS37B	
51251	ENSG00000122643	NT5C3A	
6621	ENSG00000165684	SNAPC4	
8086	ENSG00000094914	AAAS	
30834	ENSG00000224859; ENSG00000066379; ENSG00000206502; ENSG00000233795; ENSG00000236808; ENSG00000236949; ENSG00000235443; ENSG00000235176	POLR1H	
5984	ENSG00000163918	RFC4	
3704	ENSG00000125877	ITPA	
9883	ENSG00000196313	POM121	
55290	ENSG00000104221	BRF2	
5985	ENSG00000111445	RFC5	
10978	ENSG00000172409	CLP1	
4833	ENSG00000103202	NME4	
5557	ENSG00000198056	PRIM1	
51160	ENSG00000285339; ENSG00000160948	VPS28	
7251	ENSG00000074319	TSG101	
8237	ENSG00000102226	USP11	
9013	ENSG00000103168	TAF1C	
6895	ENSG00000139546	TARBP2	
5429	ENSG00000170734	POLH	
1069	ENSG00000147400	CETN2	
5424	ENSG00000062822	POLD1	
124583	ENSG00000171302	CANT1	
54487	ENSG00000128191	DGCR8	
5888	ENSG00000051180	RAD51	
6834	ENSG00000280627; ENSG00000148290	SURF1	
4860	ENSG00000198805	PNP	
100	ENSG00000196839	ADA	
4832	ENSG00000103024	NME3	
9328	ENSG00000148308	GTF3C5	
30833	ENSG00000125458	NT5C	
203	ENSG00000106992	AK1	
2965	ENSG00000110768	GTF2H1	
3059	ENSG00000180353	HCLS1	
353	ENSG00000198931	APRT	
1161	ENSG00000049167	ERCC8	
3615	ENSG00000178035	IMPDH2	
5423	ENSG00000070501	POLB	
6386	ENSG00000137575	SDCBP	
10946	ENSG00000183431	SF3A3	
1603	ENSG00000129562	DAD1	
65109	ENSG00000125351	UPF3B	
2987	ENSG00000143774	GUK1	
11047	ENSG00000130706	ADRM1	
29927	ENSG00000058262	SEC61A1	
23649	ENSG00000014138	POLA2	
2237	ENSG00000168496	FEN1	
286075	ENSG00000274352; ENSG00000181135	ZNF707	
53343	ENSG00000170502	NUDT9	
5148	ENSG00000185527	PDE6G	
7298	ENSG00000176890	TYMS	
10134	ENSG00000185825	BCAP31	
1642	ENSG00000167986	DDB1	
4799	ENSG00000086102	NFX1	
5893	ENSG00000002016	RAD52	
112	ENSG00000174233	ADCY6	
23204	ENSG00000170540	ARL6IP1	
1716	ENSG00000114956	DGUOK	
27343	ENSG00000166169	POLL	
4090	ENSG00000113658	SMAD5	
4350	ENSG00000103152	MPG	
1854	ENSG00000128951	DUT	
5422	ENSG00000101868	POLA1	
192670	ENSG00000134698	AGO4	
5898	ENSG00000006451	RALA	
11130	ENSG00000122952	ZWINT	
4059	ENSG00000187244	BCAM	
7084	ENSG00000166548	TK2	
1479	ENSG00000176102	CSTF3	
404672	ENSG00000272047	GTF2H5	
3251	ENSG00000165704	HPRT1	
552900	ENSG00000183336	BOLA2	
2879	ENSG00000167468	GPX4	
25874	ENSG00000143158	MPC2	
978	ENSG00000158825	CDA	
10189	ENSG00000183684	ALYREF	
64976	ENSG00000185608	MRPL40	
4882	ENSG00000159899	NPR2	
5980	ENSG00000009413	REV3L	
8721	ENSG00000107223	EDF1	
1687	ENSG00000105928	GSDME	
10959	ENSG00000086598	TMED2	
6809	ENSG00000166900	STX3	
8480	ENSG00000101146	RAE1	
7372	ENSG00000114491	UMPS	
10289	ENSG00000114784	EIF1B	
50808	ENSG00000147853	AK3	
11051	ENSG00000167005	NUDT21	
9978	ENSG00000100387	RBX1	
6431	ENSG00000124193	SRSF6	
51292	ENSG00000100938; ENSG00000284752	GMPR2	
51164	ENSG00000132912	DCTN4	
10063	ENSG00000138495	COX17	
129607	ENSG00000134326	CMPK2	
10309	ENSG00000152669	CCNO	
890	ENSG00000145386	CCNA2	
1058	ENSG00000115163	CENPA	
991	ENSG00000117399	CDC20	
1164	ENSG00000123975	CKS2	
4288	ENSG00000148773	MKI67	
9212	ENSG00000178999	AURKB	
11065	ENSG00000175063	UBE2C	
4175	ENSG00000076003	MCM6	
4172	ENSG00000112118	MCM3	
9232	ENSG00000164611	PTTG1	
4085	ENSG00000164109	MAD2L1	
3161	ENSG00000072571	HMMR	
3838	ENSG00000182481	KPNA2	
1033	ENSG00000100526	CDKN3	
993	ENSG00000164045	CDC25A	
3014	ENSG00000188486	H2AX	
994	ENSG00000101224	CDC25B	
10733	ENSG00000142731	PLK4	
990	ENSG00000094804	CDC6	
899	ENSG00000162063	CCNF	
4174	ENSG00000100297	MCM5	
1871	ENSG00000112242	E2F3	
1111	ENSG00000149554	CHEK1	
27338	ENSG00000108106	UBE2S	
7468	ENSG00000109685	NSD2	
3149	ENSG00000029993	HMGB3	
10926	ENSG00000006634	DBF4	
10460	ENSG00000013810	TACC3	
4171	ENSG00000073111	MCM2	
1031	ENSG00000123080	CDKN2C	
2176	ENSG00000158169	FANCC	
4678	ENSG00000132780	NASP	
10274	ENSG00000118007	STAG1	
51659	ENSG00000131153	GINS2	
10721	ENSG00000051341	POLQ	
2146	ENSG00000106462	EZH2	
5885	ENSG00000164754	RAD21	
3925	ENSG00000117632	STMN1	
6839	ENSG00000101945	SUV39H1	
5558	ENSG00000146143	PRIM2	
1869	ENSG00000101412	E2F1	
10036	ENSG00000167670	CHAF1A	
9221	ENSG00000166197	NOLC1	
2935	ENSG00000103342	GSPT1	
9184	ENSG00000154473	BUB3	
3609	ENSG00000129351	ILF3	
8317	ENSG00000097046	CDC7	
1163	ENSG00000173207	CKS1B	
9156	ENSG00000174371	EXO1	
3015	ENSG00000164032	H2AZ1	
7027	ENSG00000198176	TFDP1	
3837	ENSG00000108424	KPNB1	
51155	ENSG00000189159	JPT1	
3930	ENSG00000143815	LBR	
3364	ENSG00000136273	HUS1	
7150	ENSG00000198900	TOP1	
23047	ENSG00000083642	PDS5B	
6426	ENSG00000136450	SRSF1	
6491	ENSG00000123473	STIL	
1841	ENSG00000168393	DTYMK	
580	ENSG00000138376	BARD1	
8318	ENSG00000093009	CDC45	
4953	ENSG00000115758	ODC1	
7514	ENSG00000082898	XPO1	
6421	ENSG00000116560	SFPQ	
7112	ENSG00000120802	TMPO	
5371	ENSG00000140464	PML	
10664	ENSG00000102974	CTCF	
57082	ENSG00000137812	KNL1	
387893	ENSG00000183955	KMT5A	
81539	ENSG00000111371	SLC38A1	
6434	ENSG00000136527	TRA2B	
4605	ENSG00000101057	MYBL2	
10024	ENSG00000135451	TROAP	
11044	ENSG00000112941	TENT4A	
8452	ENSG00000036257	CUL3	
1432	ENSG00000112062	MAPK14	
85236	ENSG00000197903	H2BC12	
262	ENSG00000123505	AMD1	
10951	ENSG00000108468	CBX1	
5119	ENSG00000131165	CHMP1A	
1736	ENSG00000130826	DKC1	
91746	ENSG00000083896; ENSG00000275272	YTHDC1	
904	ENSG00000129315	CCNT1	
546	ENSG00000085224	ATRX	
3980	ENSG00000005156	LIG3	
10762	ENSG00000093000	NUP50	
8140	ENSG00000103257	SLC7A5	
5933	ENSG00000080839	RBL1	
8438	ENSG00000085999	RAD54L	
1946	ENSG00000184349	EFNA5	
8899	ENSG00000112739	PRPF4B	
7371	ENSG00000143179	UCK2	
5926	ENSG00000032219	ARID4A	
5976	ENSG00000005007	UPF1	
1810	ENSG00000117505	DR1	
4331	ENSG00000020426	MNAT1	
10592	ENSG00000136824	SMC2	
10432	ENSG00000239306	RBM14	
23594	ENSG00000091651	ORC6	
1019	ENSG00000135446	CDK4	
5426	ENSG00000177084	POLE	
3226	ENSG00000180818	HOXC10	
9252	ENSG00000100784	RPS6KA5	
8451	ENSG00000139842	CUL4A	
6541	ENSG00000139514	SLC7A1	
1112	ENSG00000053254	FOXN3	
3159	ENSG00000137309	HMGA1	
6760	ENSG00000141380	SS18	
10293	ENSG00000183763	TRAIP	
10419	ENSG00000100462	PRMT5	
8065	ENSG00000166266	CUL5	
10212	ENSG00000123136	DDX39A	
55872	ENSG00000168078	PBK	
5001	ENSG00000164815	ORC5	
3184	ENSG00000138668	HNRNPD	
7290	ENSG00000100084	HIRA	
3091	ENSG00000100644	HIF1A	
10492	ENSG00000135316	SYNCRIP	
7090	ENSG00000140332	TLE3	
4691	ENSG00000115053	NCL	
5887	ENSG00000119318	RAD23B	
1870	ENSG00000282899; ENSG00000007968	E2F2	
1950	ENSG00000138798	EGF	
3151	ENSG00000198830	HMGN2	
10772	ENSG00000188529	SRSF10	
6632	ENSG00000167088	SNRPD1	
9994	ENSG00000118412	CASP8AP2	
6599	ENSG00000173473	SMARCC1	
6558	ENSG00000064651	SLC12A2	
30000	ENSG00000105576	TNPO2	
51776	ENSG00000091436	MAP3K20	
3312	ENSG00000109971	HSPA8	
10146	ENSG00000145907	G3BP1	
26255	ENSG00000213005	PTTG3P	
1756	ENSG00000198947	DMD	
4211	ENSG00000143995	MEIS1	
3192	ENSG00000153187	HNRNPU	
6427	ENSG00000161547	SRSF2	
4928	ENSG00000110713	NUP98	
2130	ENSG00000182944	EWSR1	
22823	ENSG00000143033	MTF2	
1874	ENSG00000205250	E2F4	
5813	ENSG00000185129	PURA	
4212	ENSG00000134138	MEIS2	
7486	ENSG00000165392	WRN	
94239	ENSG00000105968	H2AZ2	
4957	ENSG00000136811	ODF2	
836	ENSG00000164305	CASP3	
842	ENSG00000132906	CASP9	
1676	ENSG00000160049	DFFA	
840	ENSG00000165806	CASP7	
5366	ENSG00000141682	PMAIP1	
841	ENSG00000064012	CASP8	
56616	ENSG00000184047; ENSG00000284934	DIABLO	
581	ENSG00000087088	BAX	
638	ENSG00000100290	BIK	
637	ENSG00000015475	BID	
8743	ENSG00000121858	TNFSF10	
356	ENSG00000117560	FASLG	
3489	ENSG00000167779	IGFBP6	
5551	ENSG00000180644	PRF1	
1611	ENSG00000112977	DAP	
2149	ENSG00000181104	F2R	
6304	ENSG00000182568	SATB1	
837	ENSG00000196954	CASP4	
1387	ENSG00000005339	CREBBP	
2878	ENSG00000211445	GPX3	
5159	ENSG00000113721	PDGFRB	
706	ENSG00000100300	TSPO	
7076	ENSG00000102265	TIMP1	
3315	ENSG00000106211	HSPB1	
118	ENSG00000087274	ADD1	
7077	ENSG00000035862	TIMP2	
7078	ENSG00000100234	TIMP3	
834	ENSG00000137752	CASP1	
2876	ENSG00000233276	GPX1	
8915	ENSG00000142867	BCL10	
3482	ENSG00000197081	IGF2R	
150209	ENSG00000183773	AIFM3	
5534	ENSG00000221823	PPP3R1	
3082	ENSG00000019991	HGF	
4060	ENSG00000139329	LUM	
4000	ENSG00000160789	LMNA	
1017	ENSG00000123374	CDK2	
3456	ENSG00000171855	IFNB1	
54884	ENSG00000042445	RETSAT	
6647	ENSG00000142168	SOD1	
5747	ENSG00000169398	PTK2	
10017	ENSG00000137875	BCL2L10	
914	ENSG00000116824	CD2	
4313	ENSG00000087245	MMP2	
7417	ENSG00000165637	VDAC2	
5327	ENSG00000104368	PLAT	
351	ENSG00000142192	APP	
672	ENSG00000012048	BRCA1	
5663	ENSG00000080815	PSEN1	
90427	ENSG00000104081	BMF	
2069	ENSG00000124882	EREG	
3875	ENSG00000111057	KRT18	
7042	ENSG00000092969	TGFB2	
7465	ENSG00000166483	WEE1	
5914	ENSG00000131759	RARA	
8682	ENSG00000162734	PEA15	
5611	ENSG00000102580	DNAJC3	
835	ENSG00000106144	CASP2	
1491	ENSG00000116761	CTH	
5330	ENSG00000137841	PLCB2	
3148	ENSG00000164104	HMGB2	
9890	ENSG00000117600	PLPPR4	
3005	ENSG00000189060	H1-0	
7049	ENSG00000069702	TGFBR3	
10628	ENSG00000265972	TXNIP	
56172	ENSG00000154122	ANKH	
1540	ENSG00000083799	CYLD	
2944	ENSG00000134184	GSTM1	
2936	ENSG00000104687	GSR	
598	ENSG00000171552	BCL2L1	
2769	ENSG00000060558	GNA15	
4255	ENSG00000170430	MGMT	
5538	ENSG00000131238	PPT1	
2147	ENSG00000180210	F2	
10410	ENSG00000142089	IFITM3	
6041	ENSG00000135828	RNASEL	
2012	ENSG00000134531	EMP1	
10059	ENSG00000087470	DNM1L	
301	ENSG00000135046	ANXA1	
8567	ENSG00000110514	MADD	
5526	ENSG00000068971	PPP2R5B	
2065	ENSG00000065361	ERBB3	
27250	ENSG00000150593	PDCD4	
599	ENSG00000129473	BCL2L2	
9638	ENSG00000149557	FEZ1	
2064	ENSG00000141736	ERBB2	
3301	ENSG00000086061	DNAJA1	
7818	ENSG00000132676	DAP3	
1806	ENSG00000188641	DPYD	
4744	ENSG00000100285	NEFH	
5058	ENSG00000149269	PAK1	
2232	ENSG00000161513	FDXR	
2107	ENSG00000120705	ETF1	
8900	ENSG00000133101	CCNA1	
3000	ENSG00000132518	GUCY2D	
4854	ENSG00000074181	NOTCH3	
51107	ENSG00000117362	APH1A	
8324	ENSG00000155760	FZD7	
1840	ENSG00000135144	DTX1	
7855	ENSG00000163251	FZD5	
84441	ENSG00000184384	MAML2	
55851	ENSG00000205155	PSENEN	
7474	ENSG00000114251	WNT5A	
7472	ENSG00000105989	WNT2	
23220	ENSG00000110042	DTX4	
26508	ENSG00000163909	HEYL	
6500	ENSG00000113558	SKP1	
6934	ENSG00000148737	TCF7L2	
408	ENSG00000137486	ARRB1	
3955	ENSG00000106003	LFNG	
113878	ENSG00000091073; ENSG00000282379	DTX2	
10402	ENSG00000064225	ST3GAL6	
23291	ENSG00000072803	FBXW11	
2167	ENSG00000170323	FABP4	
9370	ENSG00000181092	ADIPOQ	
3991	ENSG00000079435	LIPE	
8694	ENSG00000185000; ENSG00000285482	DGAT1	
1376	ENSG00000157184	CPT2	
57678	ENSG00000119927	GPAM	
79602	ENSG00000285070; ENSG00000006831	ADIPOR2	
10449	ENSG00000167315	ACAA2	
2109	ENSG00000105379	ETFB	
51	ENSG00000161533	ACOX1	
34	ENSG00000117054	ACADM	
3033	ENSG00000138796	HADH	
3417	ENSG00000138413	IDH1	
10580	ENSG00000095637	SORBS1	
35	ENSG00000122971	ACADS	
83549	ENSG00000130717	UCK1	
6342	ENSG00000116171	SCP2	
1666	ENSG00000104325	DECR1	
6888	ENSG00000177156	TALDO1	
7263	ENSG00000128311	TST	
56922	ENSG00000078070	MCCC1	
7905	ENSG00000129625	REEP5	
23786	ENSG00000099968	BCL2L13	
1468	ENSG00000183048	SLC25A10	
4199	ENSG00000065833	ME1	
5264	ENSG00000107537	PHYH	
415116	ENSG00000198355	PIM3	
7532	ENSG00000170027	YWHAG	
4706	ENSG00000004779	NDUFAB1	
2820	ENSG00000115159	GPD2	
149685	ENSG00000182035	ADIG	
1892	ENSG00000127884	ECHS1	
5860	ENSG00000151552	QDPR	
1431	ENSG00000062485	CS	
33	ENSG00000115361	ACADL	
10140	ENSG00000141232	TOB1	
80273	ENSG00000109519	GRPEL1	
1384	ENSG00000095321	CRAT	
8436	ENSG00000168497	CAVIN2	
10400	ENSG00000133027	PEMT	
400916	ENSG00000250479; ENSG00000273607	CHCHD10	
204	ENSG00000004455	AK2	
348	ENSG00000130203	APOE	
29796	ENSG00000184076	UQCR10	
50	ENSG00000100412	ACO2	
2184	ENSG00000103876	FAH	
47	ENSG00000131473	ACLY	
8884	ENSG00000138074	SLC5A6	
84522	ENSG00000171135	JAGN1	
2053	ENSG00000120915	EPHX2	
3421	ENSG00000067829	IDH3G	
84173	ENSG00000115459	ELMOD3	
5004	ENSG00000229314	ORM1	
2101	ENSG00000173153	ESRRA	
26275	ENSG00000198130	HIBCH	
8802	ENSG00000163541	SUCLG1	
3679	ENSG00000135424	ITGA7	
56246	ENSG00000170262	MRAP	
1537	ENSG00000179091	CYC1	
217	ENSG00000111275	ALDH2	
26994	ENSG00000123091	RNF11	
6817	ENSG00000196502	SULT1A1	
1652	ENSG00000099977; ENSG00000275003	DDT	
6390	ENSG00000117118	SDHB	
977	ENSG00000177697	CD151	
376497	ENSG00000130304	SLC27A1	
593	ENSG00000248098	BCKDHA	
718	ENSG00000125730	C3	
3952	ENSG00000174697	LEP	
79071	ENSG00000170522	ELOVL6	
4056	ENSG00000283887; ENSG00000213316	LTC4S	
8404	ENSG00000152583	SPARCL1	
55177	ENSG00000137824	RMDN3	
23788	ENSG00000109919; ENSG00000285121	MTCH2	
65124	ENSG00000198142	SOWAHC	
6510	ENSG00000105281	SLC1A5	
51727	ENSG00000162368	CMPK1	
92840	ENSG00000115255	REEP6	
4698	ENSG00000128609	NDUFA5	
8322	ENSG00000174804	FZD4	
128338	ENSG00000156171	DRAM2	
4259	ENSG00000143198	MGST3	
483	ENSG00000069849	ATP1B3	
56729	ENSG00000104918	RETN	
2040	ENSG00000148175	STOM	
23344	ENSG00000139641	ESYT1	
27069	ENSG00000165678	GHITM	
29103	ENSG00000120675	DNAJC15	
7423	ENSG00000173511	VEGFB	
51805	ENSG00000132423	COQ3	
64859	ENSG00000173559	NABP1	
1580	ENSG00000142973	CYP4B1	
5495	ENSG00000138032	PPM1B	
369	ENSG00000078061	ARAF	
1282	ENSG00000187498	COL4A1	
10989	ENSG00000132305	IMMT	
51635	ENSG00000100612	DHRS7	
1306	ENSG00000204291	COL15A1	
4836	ENSG00000136448	NMT1	
84274	ENSG00000110871	COQ5	
3910	ENSG00000112769	LAMA4	
56894	ENSG00000160216	AGPAT3	
11176	ENSG00000076108	BAZ2A	
3419	ENSG00000166411	IDH3A	
3977	ENSG00000113594	LIFR	
10113	ENSG00000138073	PREB	
5733	ENSG00000050628	PTGER3	
10243	ENSG00000171723	GPHN	
8082	ENSG00000123096	SSPN	
58472	ENSG00000137767	SQOR	
54996	ENSG00000117791	MTARC2	
1738	ENSG00000091140	DLD	
80760	ENSG00000123243	ITIH5	
9936	ENSG00000241399	CD302	
64225	ENSG00000119787	ATL2	
137964	ENSG00000158669	GPAT4	
10162	ENSG00000111684	LPCAT3	
7086	ENSG00000163931	TKT	
7384	ENSG00000010256	UQCRC1	
847	ENSG00000121691	CAT	
4958	ENSG00000127083	OMD	
1737	ENSG00000150768	DLAT	
29088	ENSG00000137547	MRPL15	
8780	ENSG00000101782	RIOK3	
10313	ENSG00000133318	RTN3	
1147	ENSG00000213341	CHUK	
9908	ENSG00000138757	G3BP2	
6391	ENSG00000143252	SDHC	
25813	ENSG00000100347	SAMM50	
10124	ENSG00000122644	ARL4A	
6623	ENSG00000173267	SNCG	
57017	ENSG00000088682	COQ9	
334	ENSG00000084234	APLP2	
55037	ENSG00000132300	PTCD3	
23187	ENSG00000019144	PHLDB1	
5168	ENSG00000136960	ENPP2	
26353	ENSG00000152137	HSPB8	
9131	ENSG00000156709	AIFM1	
84919	ENSG00000158615	PPP1R15B	
4191	ENSG00000146701	MDH2	
1349	ENSG00000131174	COX7B	
4638	ENSG00000065534	MYLK	
1351	ENSG00000176340	COX8A	
25979	ENSG00000109016	DHRS7B	
84895	ENSG00000148343	MIGA2	
11343	ENSG00000074416	MGLL	
6239	ENSG00000124782	RREB1	
134147	ENSG00000164237	CMBL	
7316	ENSG00000150991	UBC	
539	ENSG00000241837	ATP5PO	
10935	ENSG00000165672	PRDX3	
1629	ENSG00000137992	DBT	
4722	ENSG00000285387; ENSG00000213619	NDUFS3	
28512	ENSG00000197885	NKIRAS1	
83871	ENSG00000109113	RAB34	
1149	ENSG00000176194	CIDEA	
27089	ENSG00000164405	UQCRQ	
5195	ENSG00000142655	PEX14	
1337	ENSG00000111775	COX6A1	
4189	ENSG00000128590	DNAJB9	
8491	ENSG00000011566	MAP4K3	
284	ENSG00000154188	ANGPT1	
29979	ENSG00000135018	UBQLN1	
4713	ENSG00000099795	NDUFB7	
6573	ENSG00000173638	SLC19A1	
11194	ENSG00000197150	ABCB8	
130814	ENSG00000162976	SLC66A3	
5447	ENSG00000127948	POR	
7351	ENSG00000175567	UCP2	
10975	ENSG00000127540	UQCR11	
9687	ENSG00000196208	GREB1	
9368	ENSG00000109062	SLC9A3R1	
4602	ENSG00000118513	MYB	
8416	ENSG00000143412	ANXA9	
3487	ENSG00000141753	IGFBP4	
55638	ENSG00000147642	SYBU	
4886	ENSG00000164128	NPY1R	
5174	ENSG00000174827	PDZK1	
8204	ENSG00000180530	NRIP1	
79083	ENSG00000115648	MLPH	
3880	ENSG00000171345	KRT19	
26018	ENSG00000144749; ENSG00000282243	LRIG1	
23030	ENSG00000127663	KDM4B	
5241	ENSG00000082175	PGR	
22836	ENSG00000164292	RHOBTB3	
7164	ENSG00000111907	TPD52L1	
54898	ENSG00000197977	ELOVL2	
5979	ENSG00000165731	RET	
7031	ENSG00000160182	TFF1	
4137	ENSG00000186868; ENSG00000276155; ENSG00000277956	MAPT	
6337	ENSG00000111319	SCNN1A	
18	ENSG00000183044	ABAT	
7494	ENSG00000100219	XBP1	
1952	ENSG00000143126	CELSR2	
4603	ENSG00000185697	MYBL1	
55686	ENSG00000118242	MREG	
399665	ENSG00000167106	FAM102A	
4477	ENSG00000263639	MSMB	
54463	ENSG00000154153	RETREG1	
7739	ENSG00000147394	ZNF185	
10560	ENSG00000117479	SLC19A2	
6509	ENSG00000115902	SLC1A4	
2274	ENSG00000115641	FHL2	
58495	ENSG00000125850	OVOL2	
25987	ENSG00000182704	TSKU	
115	ENSG00000162104	ADCY9	
10125	ENSG00000172575	RASGRP1	
4582	ENSG00000185499	MUC1	
23254	ENSG00000189337	KAZN	
11001	ENSG00000140284	SLC27A2	
2288	ENSG00000004478	FKBP4	
6387	ENSG00000107562	CXCL12	
64699	ENSG00000160183	TMPRSS3	
863	ENSG00000129993	CBFA2T3	
7033	ENSG00000160180	TFF3	
7357	ENSG00000148154	UGCG	
6584	ENSG00000197375	SLC22A5	
7466	ENSG00000109501	WFS1	
9536	ENSG00000148344	PTGES	
23286	ENSG00000113645	WWC1	
3705	ENSG00000274958; ENSG00000100605	ITPK1	
84187	ENSG00000157600	TMEM164	
403	ENSG00000138175	ARL3	
23389	ENSG00000123066	MED13L	
6566	ENSG00000155380; ENSG00000281917	SLC16A1	
27134	ENSG00000105289	TJP3	
1836	ENSG00000155850	SLC26A2	
9214	ENSG00000162894	FCMR	
28966	ENSG00000064652	SNX24	
7022	ENSG00000087510	TFAP2C	
22996	ENSG00000085831	TTC39A	
2697	ENSG00000152661	GJA1	
11098	ENSG00000150687	PRSS23	
10439	ENSG00000130558	OLFM1	
51195	ENSG00000108352	RAPGEFL1	
79754	ENSG00000196372	ASB13	
21	ENSG00000167972	ABCA3	
2444	ENSG00000111816	FRK	
10202	ENSG00000100867	DHRS2	
360	ENSG00000165272	AQP3	
60598	ENSG00000124249	KCNK15	
60436	ENSG00000118707	TGIF2	
2296	ENSG00000054598	FOXC1	
1999	ENSG00000163435	ELF3	
65055	ENSG00000068615	REEP1	
8800	ENSG00000166821	PEX11A	
5420	ENSG00000128567	PODXL	
573	ENSG00000107262	BAG1	
9620	ENSG00000075275	CELSR1	
11145	ENSG00000176485	PLAAT3	
744	ENSG00000066382	MPPED2	
1366	ENSG00000181885	CLDN7	
26509	ENSG00000138119	MYOF	
5932	ENSG00000101773	RBBP8	
56944	ENSG00000116774	OLFML3	
2674	ENSG00000151892	GFRA1	
6840	ENSG00000197321	SVIL	
64798	ENSG00000155792	DEPTOR	
56603	ENSG00000003137	CYP26B1	
9060	ENSG00000198682	PAPSS2	
6505	ENSG00000106688	SLC1A1	
10395	ENSG00000285265; ENSG00000164741	DLC1	
3717	ENSG00000096968	JAK2	
4299	ENSG00000172493	AFF1	
5655	ENSG00000129451	KLK10	
5029	ENSG00000175591	P2RY2	
645	ENSG00000090013	BLVRB	
1154	ENSG00000114737	CISH	
2717	ENSG00000102393	GLA	
120	ENSG00000148700	ADD3	
27295	ENSG00000154553	PDLIM3	
55793	ENSG00000143409	MINDY1	
3856	ENSG00000170421	KRT8	
